StudyInstanceUID,0,1,2,3,4
1.2.826.0.1.3680043.8.498.37900990218619104084410187227445495376,3.528592,0.32229644,0.06548761,1.459951,0.4598768
1.2.826.0.1.3680043.8.498.37901058911462984284375349718375498177,0.75676274,5.106364,1.0796921,1.4054394,1.0834318
1.2.826.0.1.3680043.8.498.37905939283838281712217522065046198404,2.8802059,2.7244565,2.3186095,-2.3625169,-0.98669106
1.2.826.0.1.3680043.8.498.37910088968600734357805913952690306095,-2.4090686,1.8603035,0.010085225,-1.9820582,-2.0273628
1.2.826.0.1.3680043.8.498.37913195819499413602448266510468619409,-3.7783551,0.20035237,0.4250255,1.5474185,-3.1257079
1.2.826.0.1.3680043.8.498.37914301263017356658657924817178838985,-0.3690839,-4.9817967,3.0880837,0.059582975,1.807974
1.2.826.0.1.3680043.8.498.37916465377138998235422754542147829719,1.4605262,3.8709528,0.70344955,-1.3057212,0.33313036
1.2.826.0.1.3680043.8.498.37921765573508356856762549934898930473,2.1951363,-2.0860727,-1.1411846,0.95316905,0.4176896
1.2.826.0.1.3680043.8.498.37925356575333086953100675467840123638,-1.8016324,0.16438223,-1.1338711,-0.24813597,0.42487594
1.2.826.0.1.3680043.8.498.37929495663180631997561535290496244918,-0.44625646,0.5249287,1.6286051,-3.9748106,0.2533254
1.2.826.0.1.3680043.8.498.37933237710967588905301781869199949784,-0.8400895,0.2878136,1.2536043,1.2119415,1.3433542
1.2.826.0.1.3680043.8.498.37934298692744571864369833504567621684,1.8838017,-0.7309744,-1.1297343,0.71647996,-2.9166327
1.2.826.0.1.3680043.8.498.37935157358113812868717609971682610098,-2.8812788,-2.9657474,-2.3699431,2.897845,-0.08515715
1.2.826.0.1.3680043.8.498.37937987840917312508300271810536724298,-2.3762715,-2.7781942,-1.5508035,0.9904077,-1.8896017
1.2.826.0.1.3680043.8.498.37943824743740461124664679467403484389,0.7455329,-1.4111794,-0.23563603,-2.670589,-1.2274218
1.2.826.0.1.3680043.8.498.37950874131187802219183756314949338677,3.48488,-1.4641604,0.9808058,0.41532436,1.9712696
1.2.826.0.1.3680043.8.498.37957633328984012796500766178697899173,1.1155081,3.116368,0.29964736,-0.274729,1.8924776
1.2.826.0.1.3680043.8.498.37958211878555623348573350194960166879,0.23479408,-0.23958884,4.2108016,1.5228201,-0.44821304
1.2.826.0.1.3680043.8.498.37960782108312938826481074341342226767,-1.8634167,-1.6217566,1.1230247,0.4077744,1.0266633
1.2.826.0.1.3680043.8.498.37967449719270602480079615475424880944,1.2489922,4.225552,0.5391618,0.9736109,0.64128333
1.2.826.0.1.3680043.8.498.37971610881834727950686933861442993912,2.5976741,-4.526075,3.5519013,-0.088274166,0.9170534
1.2.826.0.1.3680043.8.498.37974145211137756380956893486807114901,1.9192157,4.5516334,0.9988357,1.3860053,3.5272925
1.2.826.0.1.3680043.8.498.37974774010955632722117767085491185161,-4.2371597,-0.40293384,0.5024478,-2.3772492,2.2021577
1.2.826.0.1.3680043.8.498.37976136040701800115929531741792096883,2.523931,-2.4644876,2.1112032,1.2237022,-0.9730333
1.2.826.0.1.3680043.8.498.37983838090921562045314783851957089398,1.3337003,1.0582812,-0.23263457,-2.5075052,-1.0568138
1.2.826.0.1.3680043.8.498.37993403715775332082386269174865378332,-1.1237234,1.5934306,2.3754716,-2.951888,-1.3942245
1.2.826.0.1.3680043.8.498.38003901769454345073561825816922538291,3.5184507,3.0512717,-0.627396,1.4866259,-0.6309611
1.2.826.0.1.3680043.8.498.38004956582334943355918251842372042512,-3.3853226,0.07206653,-1.0656773,-0.9460342,-0.2643214
1.2.826.0.1.3680043.8.498.38005449678280998766838609102737330690,-1.8819032,4.320256,0.25706488,-0.070156306,4.0277414
1.2.826.0.1.3680043.8.498.38007433699442934949156766462280276115,-1.944527,2.7123175,1.7590299,-1.0051389,-0.9602685
1.2.826.0.1.3680043.8.498.38008290825295591092103071366611914580,5.242392,-2.2152243,-0.8970713,-0.6060953,0.8824296
1.2.826.0.1.3680043.8.498.38013291507081189011816772313322255273,1.2123524,1.8179731,0.6948487,-0.9049581,-3.1168604
1.2.826.0.1.3680043.8.498.38019924764370886726181391983864614926,-0.42242932,1.6248579,-0.8345988,-2.4076898,2.0866604
1.2.826.0.1.3680043.8.498.38034045548443951816674156372043650978,3.9873917,-2.109691,-0.86305356,-2.0461226,0.29877597
1.2.826.0.1.3680043.8.498.38036013681580559190160216872614210753,2.2548604,1.7297401,3.1577837,-3.1643002,0.7876502
1.2.826.0.1.3680043.8.498.38037127458194853990556064898826427466,-3.0212793,1.9272238,-0.059219677,-1.0006039,0.6456306
1.2.826.0.1.3680043.8.498.38040300577048941530493325151928198507,-2.582088,0.08778556,-1.9464862,-2.316362,-0.5860055
1.2.826.0.1.3680043.8.498.38041205775696000373872827657648083700,1.1883891,3.663159,-0.39191025,2.153042,1.5248903
1.2.826.0.1.3680043.8.498.38041776383852788682589503083887881100,-1.0844419,-3.2560372,4.895273,0.7516474,1.499326
1.2.826.0.1.3680043.8.498.38045863160629835031407099595554441379,2.203471,-2.222105,-1.4138181,0.18155341,-1.31215
1.2.826.0.1.3680043.8.498.38048629649722220313491908019656387968,0.33493632,0.9105386,-1.585655,-0.49899694,1.7605623
1.2.826.0.1.3680043.8.498.38051807862470884319332868171521070288,0.5235072,-1.3682284,0.32048887,2.7683692,0.20353952
1.2.826.0.1.3680043.8.498.38052083234444201246844448855497070436,1.2492664,1.1610574,3.0678463,0.18367532,-0.8872257
1.2.826.0.1.3680043.8.498.38054788271133369659342709488305212989,2.9013126,-1.7934216,-3.0754986,-1.6766661,-0.40770987
1.2.826.0.1.3680043.8.498.38057048799012473342131749260827171459,1.7439715,-3.9664161,-0.04606269,1.559445,-0.7288732
1.2.826.0.1.3680043.8.498.38060205463626923907617473835660040744,-0.0117244255,2.6298075,-0.08247,0.7871246,-2.2909076
1.2.826.0.1.3680043.8.498.38061875111878791614289322363994400727,-0.7979068,4.84374,1.6716913,2.3940897,1.5553406
1.2.826.0.1.3680043.8.498.38065758690816586984637781663486999347,0.6669685,-0.5970737,-0.9236152,2.8431418,0.8329346
1.2.826.0.1.3680043.8.498.38065869826885860457396549225523091250,2.3605385,-3.7843666,0.6547332,-1.4449946,-0.40640604
1.2.826.0.1.3680043.8.498.38065877038382915159720243870283954911,-0.5717836,3.1065404,2.9891481,0.88622344,-1.2807205
1.2.826.0.1.3680043.8.498.38069766719767828300451737444943100021,-2.210573,2.3457744,3.2803233,-0.30408835,0.45143205
1.2.826.0.1.3680043.8.498.38069808765834710852334670817210044551,-1.1750932,-2.2097945,5.4839044,-0.10103727,1.2223073
1.2.826.0.1.3680043.8.498.38072087861695366983127951552173000106,2.0852087,-2.1740973,0.13540056,-2.200505,-1.7498044
1.2.826.0.1.3680043.8.498.38073140017328331298384939829938225700,-2.4173198,1.5456327,-1.1880325,-1.3117542,-0.11670386
1.2.826.0.1.3680043.8.498.38073356214644089089706888960016342352,2.4151642,-3.6591651,-0.44807985,-0.15578885,-0.8805203
1.2.826.0.1.3680043.8.498.38076461066268270200374663101918218939,-1.3713766,-1.9693391,-0.78798974,-1.4102433,-1.4484693
1.2.826.0.1.3680043.8.498.38086936523891353120117582386528506331,0.11999756,-2.4807038,0.09029206,-0.7818584,-1.1903608
1.2.826.0.1.3680043.8.498.38088252697647119833145938750002512946,-5.006933,-1.6218994,-0.7703277,1.6696498,-0.002699744
1.2.826.0.1.3680043.8.498.38089011374354050716261249086857916369,0.3469875,-2.8324087,-2.8384347,-0.3643642,-0.035204902
1.2.826.0.1.3680043.8.498.38095097457691542609230156461886935656,0.7116529,-0.003727354,-3.3094974,-1.095987,-1.3194462
1.2.826.0.1.3680043.8.498.38098284318018183856954163532865445459,0.5927311,1.1505566,0.3417327,3.3879142,2.2159286
1.2.826.0.1.3680043.8.498.38104562548015323678205521517735829271,0.42673674,-3.9252787,1.5939534,-2.3530324,0.19090259
1.2.826.0.1.3680043.8.498.38105956305195684561035039618694407343,-1.674747,2.1017523,-0.58449936,1.2238096,-0.53666127
1.2.826.0.1.3680043.8.498.38107102315129254430890031406410428327,-2.8072004,2.913437,0.7704072,-1.8320096,-1.5721492
1.2.826.0.1.3680043.8.498.38109098949985981736613969334693229493,-4.1518154,-2.1173937,-1.550653,0.7295451,-0.8850636
1.2.826.0.1.3680043.8.498.38110227716131667345978500362425421669,-5.2244782,0.93646777,1.0251033,-1.7823372,-1.0899081
1.2.826.0.1.3680043.8.498.38111603088182299852341232805165224266,-3.5467484,1.5965352,0.16190852,-1.4227118,0.25421333
1.2.826.0.1.3680043.8.498.38116768370411992181056767589082664007,-0.048429072,-3.4039683,-1.534719,3.4207869,-1.5569847
1.2.826.0.1.3680043.8.498.38124693223678040494766227431040287099,-1.2200037,-1.7530427,0.8924415,-2.255568,-2.4355395
1.2.826.0.1.3680043.8.498.38128635501614368827102050740083567158,0.9828656,-3.3280857,0.2098728,2.8448262,-0.8899461
1.2.826.0.1.3680043.8.498.38133662339124060954598427346656611433,2.2879696,1.7329174,-2.3269467,2.5824516,1.4835185
1.2.826.0.1.3680043.8.498.38134339848061497817060167008875073661,1.1886162,-2.666854,-1.4169247,2.5655165,0.8953475
1.2.826.0.1.3680043.8.498.38135914578215080912883355067945528518,-0.6335973,2.2071164,-1.517437,-1.0335203,0.56465995
1.2.826.0.1.3680043.8.498.38138204629506839962506813575278675353,3.6388557,-1.8943075,2.448347,-1.8331503,-1.3059552
1.2.826.0.1.3680043.8.498.38144189811451868454570240647297664274,-0.6709958,2.0711935,-1.0186867,1.1595752,-0.44461885
1.2.826.0.1.3680043.8.498.38144311795975487325323867349758310338,2.564111,-0.57629937,1.7305156,-2.048215,-4.087089
1.2.826.0.1.3680043.8.498.38145377376299033832251417968119082209,-1.0621728,2.990591,-1.6660568,0.8449306,1.2374907
1.2.826.0.1.3680043.8.498.38148642455048759279879518383684848345,-0.3271696,0.7514384,-1.0913254,-0.56876194,2.297967
1.2.826.0.1.3680043.8.498.38148856743523467348584896782954726841,4.4553723,-1.5951974,-2.5691254,-2.3853116,-0.56385005
1.2.826.0.1.3680043.8.498.38153955351468813428095090359657821374,2.5900438,-1.0988216,-0.16544244,0.2936639,0.22796498
1.2.826.0.1.3680043.8.498.38154698683375958049659060286503876147,2.0373678,-1.3934915,0.041144982,-1.5534937,-3.106506
1.2.826.0.1.3680043.8.498.38155769404077947204831082171236413174,0.32462844,2.2944148,0.3342946,4.681833,-0.007747233
1.2.826.0.1.3680043.8.498.38158307168337574624485531482290993827,-1.8165814,-2.534082,-2.5520656,0.77907586,-0.64538735
1.2.826.0.1.3680043.8.498.38165035877027955715326225595185139018,-1.5449978,0.3792351,-2.6029205,-0.50445336,1.9546999
1.2.826.0.1.3680043.8.498.38166014412068681315069039124751731762,-2.6354864,1.0264379,-0.44165474,-3.2640038,-0.9885427
1.2.826.0.1.3680043.8.498.38166953933747113896647790887283508642,1.2431576,1.7913914,1.6414114,-0.5519556,-3.810934
1.2.826.0.1.3680043.8.498.38169360457603982034400411210715142046,0.08428189,-2.7635417,-1.9650604,1.4502234,0.4434483
1.2.826.0.1.3680043.8.498.38178731590890386251161824911475616100,1.6326293,-3.5130453,-2.5110555,0.92645186,0.06251935
1.2.826.0.1.3680043.8.498.38181581099637099114646827605686485345,-3.7889252,-0.38537455,-0.3208486,-1.050092,-0.06471822
1.2.826.0.1.3680043.8.498.38182303073240569169654259453727853362,-5.070016,1.2122455,-0.065781124,-0.10021217,2.3493433
1.2.826.0.1.3680043.8.498.38188606123004597694672217999478949449,1.6350405,1.5234561,-0.31636542,-1.2495967,0.84188485
1.2.826.0.1.3680043.8.498.38189461136855450208334490776468891914,-2.2020493,-0.26728624,-1.016872,-1.0487676,-2.5134413
1.2.826.0.1.3680043.8.498.38199716279202665980657990919201136600,2.775313,0.2835097,0.94038147,-0.4394978,-1.6470056
1.2.826.0.1.3680043.8.498.38201912389909381099220216317738184349,4.742154,-1.1942387,0.4050672,1.1428578,1.5572265
1.2.826.0.1.3680043.8.498.38202051919062016681701864228538149359,-4.2036357,-2.749766,-0.43028593,-1.7851028,0.045940068
1.2.826.0.1.3680043.8.498.38206388274254214301784784266742105725,-0.20113388,-1.0296917,-1.5219175,-1.0446771,0.05877789
1.2.826.0.1.3680043.8.498.38211941419027590865915594437207346240,-1.1222706,-1.9204929,5.4531546,0.7138479,0.8535428
1.2.826.0.1.3680043.8.498.38216621226656624347318414470840556929,-1.5380715,1.3724816,3.545489,3.3796167,-2.946463
1.2.826.0.1.3680043.8.498.38225081343591268960544050610278307226,2.093549,-0.011105945,-1.2648442,2.7555447,0.18666688
1.2.826.0.1.3680043.8.498.38233918466364584514691809241268833310,2.2528753,1.8174797,1.8329521,2.2856514,1.7102818
1.2.826.0.1.3680043.8.498.38240444664946679979829901308651144041,-2.7828827,2.869896,0.71567684,-1.7757192,0.34347177
1.2.826.0.1.3680043.8.498.38247792282153221628960684862640168655,-0.5518846,-0.7778566,3.54324,-1.2471882,2.8964498
1.2.826.0.1.3680043.8.498.38252416375548810490902648412590058913,-1.6002581,-2.1823575,-3.1341107,-0.3762292,-0.338268
1.2.826.0.1.3680043.8.498.38255221509042483428362356367305543367,0.5693767,-0.5700058,2.0242589,-1.8925576,1.3068571
1.2.826.0.1.3680043.8.498.38262667762827134184298217760836986748,1.0943042,2.2333517,-0.35658705,1.1776433,-2.1656637
1.2.826.0.1.3680043.8.498.38265715338972647602622445954940805603,2.1949127,1.6756222,0.959546,0.2521502,-1.9912218
1.2.826.0.1.3680043.8.498.38266575755931388205889180698896927676,-3.885283,2.0523543,-1.1982863,-2.0284672,2.0836837
1.2.826.0.1.3680043.8.498.38266856260032055948467082399283886532,1.0947127,-2.883691,0.726411,-3.4474258,2.2784138
1.2.826.0.1.3680043.8.498.38267741333281815303010389615219082408,0.07681491,0.11529887,1.0063637,-0.6674211,-2.5565138
1.2.826.0.1.3680043.8.498.38271476916785058862490188764286868388,-2.933427,0.57488215,-0.6663544,0.65809345,1.2382586
1.2.826.0.1.3680043.8.498.38280891791489788715635006783009497382,-2.6369069,1.1559713,1.0097401,-1.8542345,-0.28694695
1.2.826.0.1.3680043.8.498.38289595734201071466866538083872213011,0.52570057,4.279833,0.38866648,-1.4673353,-1.0412318
1.2.826.0.1.3680043.8.498.38298118658181716988379132425909950843,1.5558575,0.5855787,0.66570956,-0.6781629,2.9410512
1.2.826.0.1.3680043.8.498.38300024479914444067486725525877235262,0.6192048,3.3421714,-0.77546835,0.3264844,2.117208
1.2.826.0.1.3680043.8.498.38305873985282163048626581967122620376,3.2773783,0.075083256,-0.83128726,-0.18865168,-2.491158
1.2.826.0.1.3680043.8.498.38306525170912014274557524976675295123,2.4446917,-1.5072595,-0.9235583,1.360769,0.5065679
1.2.826.0.1.3680043.8.498.38318122407323366126090356035018575961,-4.608238,0.3667302,0.7797835,-1.4196013,-0.02338762
1.2.826.0.1.3680043.8.498.38319292316599149222460527246196587722,-3.5863764,-2.7683146,-1.6704186,1.7966332,-0.17091873
1.2.826.0.1.3680043.8.498.38321226217858639583712556757838496372,1.1959691,2.858425,-0.08830348,0.4074595,-1.0971476
1.2.826.0.1.3680043.8.498.38321371874197302442768372879443030095,-1.1286634,-2.4896133,-2.1073275,0.6328449,0.015538296
1.2.826.0.1.3680043.8.498.38333793291633431074695657257748517258,0.5563513,-4.2013273,2.1232781,-0.78612876,0.5987155
1.2.826.0.1.3680043.8.498.38338784351451598536809242122104673964,-2.6812057,-0.98387086,-1.2264934,1.1356521,-0.42050037
1.2.826.0.1.3680043.8.498.38340864831207473017243604047829219344,-0.7034529,0.7289129,-0.011892416,-0.5158868,-3.4183962
1.2.826.0.1.3680043.8.498.38340905801693869707226262751829268104,-0.191782,1.5502958,-0.102217615,-1.340888,1.0199696
1.2.826.0.1.3680043.8.498.38342420077137879635553874531380550681,-3.9255583,0.33402234,0.23844172,-2.7805998,-1.1406722
1.2.826.0.1.3680043.8.498.38344862401805933154067578949933217051,0.412785,1.4694902,0.1465724,-0.6675727,-0.17151408
1.2.826.0.1.3680043.8.498.38357350935833207621759889767321327404,0.7473293,-2.5678256,-1.7389036,1.8126928,-1.0992204
1.2.826.0.1.3680043.8.498.38361486708490186001850675310294972161,-3.4600058,-2.2268965,-0.0856951,-0.2065394,-2.3218577
1.2.826.0.1.3680043.8.498.38361642024510515372173141919604183780,0.6831006,3.1183817,-0.04553414,-0.07052352,-0.41450393
1.2.826.0.1.3680043.8.498.38364355568351553482828783857097740055,-2.5096776,2.6986508,-0.73739624,-1.0276985,1.9228625
1.2.826.0.1.3680043.8.498.38369231783268446232629106730714313228,-1.9929523,2.610501,0.5422927,-1.6334401,1.2981822
1.2.826.0.1.3680043.8.498.38372890073739371180238937945007628474,3.0344136,-1.7756464,-0.92933834,-0.48380902,0.34993404
1.2.826.0.1.3680043.8.498.38375228391049882526995912075735968490,4.4211836,-0.6856073,0.57632923,-0.41424227,1.1196889
1.2.826.0.1.3680043.8.498.38377166135523367103094712299328581092,-3.268282,3.1258554,0.38201475,-1.9253676,1.2063687
1.2.826.0.1.3680043.8.498.38379695820692364346436545169707042034,-2.3498042,2.1915302,0.37197173,-0.8348974,3.0309594
1.2.826.0.1.3680043.8.498.38380591034799649399368327548607250815,1.6667591,1.4897649,-2.851055,0.13088113,-2.1082234
1.2.826.0.1.3680043.8.498.38389466008848573309595936118454114598,-1.6137536,0.03474016,-2.1980896,2.0839534,0.39805964
1.2.826.0.1.3680043.8.498.38390966466438891004112476575067070570,3.3013396,3.4746823,-2.1064923,0.91325617,0.40433776
1.2.826.0.1.3680043.8.498.38403979737036642959179633702552580824,-4.8640695,-1.6682884,-0.6900935,-0.23287314,0.13347952
1.2.826.0.1.3680043.8.498.38411258140355627992171221673092797560,-2.5301015,-2.029931,-2.3929374,-0.12330629,1.1486194
1.2.826.0.1.3680043.8.498.38414253562160955512740480556408065555,2.0270414,4.763464,0.24112403,1.8520297,-1.1184938
1.2.826.0.1.3680043.8.498.38418928226816907810044672984277714782,-3.3475196,-2.9330423,-1.9344242,-0.0891161,0.35474604
1.2.826.0.1.3680043.8.498.38423271930113647437312667743549016737,-3.118966,-0.44078097,-0.8287075,-0.4695385,1.2121049
1.2.826.0.1.3680043.8.498.38423702540568183314596265015919636410,-1.0170381,-4.4049892,2.7030077,0.099258214,2.0907695
1.2.826.0.1.3680043.8.498.38424606712345882603924436044603844582,1.3873373,2.6286037,-2.1218631,-0.47509184,-0.6965574
1.2.826.0.1.3680043.8.498.38427014627584600413731121636356351620,0.4845023,2.4464455,0.26002553,-1.014908,0.2218917
1.2.826.0.1.3680043.8.498.38434326028461648396937246253736955509,3.8539877,-0.520197,-1.9006995,-1.3185831,2.0833085
1.2.826.0.1.3680043.8.498.38435480355106935827849502186132053749,-0.2579955,-3.6435018,4.6819196,0.7805921,2.3079338
1.2.826.0.1.3680043.8.498.38436239213829393803698892873393647631,2.0838745,-4.630774,4.024214,1.7313434,0.9739457
1.2.826.0.1.3680043.8.498.38436938650205925573662179067300591634,-0.12971184,1.7002653,1.2062876,-3.0003698,1.9291883
1.2.826.0.1.3680043.8.498.38437760239954401625543308129983868989,-0.2423251,1.5331882,2.0489964,1.7383708,-1.0401057
1.2.826.0.1.3680043.8.498.38437942184561834347745885697104260031,1.0996,3.59793,0.78212535,-1.2916346,-0.7127548
1.2.826.0.1.3680043.8.498.38440694394421031636972662451298530125,-4.062713,-3.0498524,1.0036767,0.1148797,-1.6369146
1.2.826.0.1.3680043.8.498.38446061115544585502313936596416712931,0.9207364,-2.0658383,2.507196,-2.2113392,-0.5792527
1.2.826.0.1.3680043.8.498.38448051995596869066703864358433650297,2.0530233,2.0013554,-0.49535784,0.5978194,-2.878859
1.2.826.0.1.3680043.8.498.38457177338568668057013967393899448450,2.2852106,-3.5402968,-1.0840977,0.0005250722,2.2168505
1.2.826.0.1.3680043.8.498.38462551000963509363348332286257786852,4.5706353,-0.49984285,-0.95323205,-0.44129112,-0.49258286
1.2.826.0.1.3680043.8.498.38462868692388301528460881044812814758,-0.645162,-0.51355433,-0.73242664,-0.16369426,-3.896821
1.2.826.0.1.3680043.8.498.38463804622853996149798893133904097352,1.8525712,-0.83495,5.321108,0.2744621,1.0315969
1.2.826.0.1.3680043.8.498.38466803339627913875409718128344692030,1.8685622,1.902975,0.84532017,0.25665945,0.14815429
1.2.826.0.1.3680043.8.498.38470763859254390377606087669894924434,-0.21994932,-4.6276116,5.210699,0.28464323,1.425691
1.2.826.0.1.3680043.8.498.38471204663998733602935740997476818226,-0.18153177,-0.18716605,0.44184572,-1.2883369,-3.135193
1.2.826.0.1.3680043.8.498.38472862205374668942994606060176185790,-3.0887845,-3.327386,-1.84625,1.6265261,0.35836104
